,Plant,Plant Zone,Plant Zone Desc,CFS Source,CFS Destination,Final Destination,Dest. Desc.,Route Name,MODE,Total with STO,Proposed Level,Material,Closing Stock,BUn
194,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGBCFNLA0050,62.5,MT
195,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGBCNTLI1200,1.2,MT
196,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGBCTFLA0050,85.0,MT
197,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGBCTNLA0050,187.65,MT
198,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGDSDOLA0050,850.8,MT
199,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGDSDOLA1300,269.1,MT
200,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGDSEXLI0050,131.85,MT
201,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGDSEXLI1300,20.8,MT
202,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGDSSILA0050,198.0,MT
203,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSDOLA0050,436.55,MT
204,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSDTLA0050,313.6,MT
205,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSDTLA1000,78.0,MT
206,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSDTLI0050,23.7,MT
207,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSEXDT0050,200.0,MT
208,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSEXLI0750,58.5,MT
209,1110,W000001110,SUTRAPADA,,,W000000002,ALIBAUG,,LOR,4505.0,L1,FGLSLCLA1000,69.0,MT
210,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCAGLA0050,40.0,MT
211,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCANLA0050,66.35,MT
212,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCBCLA0025,21.125,MT
213,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCDSLA0050,270.45,MT
214,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCFFLA0050,52.15,MT
215,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCFNLA0050,62.5,MT
216,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCNTLI1200,1.2,MT
217,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCTFLA0050,85.0,MT
218,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGBCTNLA0050,187.65,MT
219,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGDSDOLA0050,850.8,MT
220,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGDSDOLA1300,269.1,MT
221,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGDSEXLI0050,131.85,MT
222,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGDSEXLI1300,20.8,MT
223,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGDSSILA0050,198.0,MT
224,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSDOLA0050,436.55,MT
225,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSDTLA0050,313.6,MT
226,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSDTLA1000,78.0,MT
227,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSDTLI0050,23.7,MT
228,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSEXDT0050,200.0,MT
229,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSEXLI0750,58.5,MT
230,1110,W000001110,SUTRAPADA,,,N000000110,ALIGARH,,LOR,4705.0,L1,FGLSLCLA1000,69.0,MT
231,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCAGLA0050,40.0,MT
232,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCANLA0050,66.35,MT
233,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCBCLA0025,21.125,MT
234,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCDSLA0050,270.45,MT
235,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCFFLA0050,52.15,MT
236,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCFNLA0050,62.5,MT
237,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCNTLI1200,1.2,MT
238,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCTFLA0050,85.0,MT
239,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGBCTNLA0050,187.65,MT
240,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGDSDOLA0050,850.8,MT
241,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGDSDOLA1300,269.1,MT
242,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGDSEXLI0050,131.85,MT
243,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGDSEXLI1300,20.8,MT
244,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGDSSILA0050,198.0,MT
245,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSDOLA0050,436.55,MT
246,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSDTLA0050,313.6,MT
247,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSDTLA1000,78.0,MT
248,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSDTLI0050,23.7,MT
249,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSEXDT0050,200.0,MT
250,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSEXLI0750,58.5,MT
251,1110,W000001110,SUTRAPADA,,,N000000003,ALLAHABAD,,LOR,5980.0,L1,FGLSLCLA1000,69.0,MT
252,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCAGLA0050,40.0,MT
253,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCANLA0050,66.35,MT
254,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCBCLA0025,21.125,MT
255,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCDSLA0050,270.45,MT
256,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCFFLA0050,52.15,MT
257,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCFNLA0050,62.5,MT
258,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCNTLI1200,1.2,MT
259,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCTFLA0050,85.0,MT
260,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGBCTNLA0050,187.65,MT
261,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGDSDOLA0050,850.8,MT
262,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGDSDOLA1300,269.1,MT
263,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGDSEXLI0050,131.85,MT
264,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGDSEXLI1300,20.8,MT
265,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGDSSILA0050,198.0,MT
266,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSDOLA0050,436.55,MT
267,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSDTLA0050,313.6,MT
268,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSDTLA1000,78.0,MT
269,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSDTLI0050,23.7,MT
270,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSEXDT0050,200.0,MT
271,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSEXLI0750,58.5,MT
272,1110,W000001110,SUTRAPADA,,,N000000004,ALWAR,,LOR,4680.0,L1,FGLSLCLA1000,69.0,MT
273,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCAGLA0050,40.0,MT
274,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCANLA0050,66.35,MT
275,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCBCLA0025,21.125,MT
276,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCDSLA0050,270.45,MT
277,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCFFLA0050,52.15,MT
278,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCFNLA0050,62.5,MT
279,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCNTLI1200,1.2,MT
280,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCTFLA0050,85.0,MT
281,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGBCTNLA0050,187.65,MT
282,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGDSDOLA0050,850.8,MT
283,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGDSDOLA1300,269.1,MT
284,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGDSEXLI0050,131.85,MT
285,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGDSEXLI1300,20.8,MT
286,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGDSSILA0050,198.0,MT
287,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSDOLA0050,436.55,MT
288,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSDTLA0050,313.6,MT
289,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSDTLA1000,78.0,MT
290,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSDTLI0050,23.7,MT
291,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSEXDT0050,200.0,MT
292,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSEXLI0750,58.5,MT
293,1110,W000001110,SUTRAPADA,,,W000000076,AMALNER,,LOR,1680.0,L1,FGLSLCLA1000,69.0,MT
294,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCAGLA0050,40.0,MT
295,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCANLA0050,66.35,MT
296,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCBCLA0025,21.125,MT
297,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCDSLA0050,270.45,MT
298,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCFFLA0050,52.15,MT
299,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCFNLA0050,62.5,MT
300,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCNTLI1200,1.2,MT
301,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCTFLA0050,85.0,MT
302,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGBCTNLA0050,187.65,MT
303,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGDSDOLA0050,850.8,MT
304,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGDSDOLA1300,269.1,MT
305,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGDSEXLI0050,131.85,MT
306,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGDSEXLI1300,20.8,MT
307,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGDSSILA0050,198.0,MT
308,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSDOLA0050,436.55,MT
309,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSDTLA0050,313.6,MT
310,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSDTLA1000,78.0,MT
311,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSDTLI0050,23.7,MT
312,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSEXDT0050,200.0,MT
313,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSEXLI0750,58.5,MT
314,1110,W000001110,SUTRAPADA,,,N000000005,AMBALA,,LOR,5105.0,L1,FGLSLCLA1000,69.0,MT
315,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCAGLA0050,40.0,MT
316,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCANLA0050,66.35,MT
317,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCBCLA0025,21.125,MT
318,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCDSLA0050,270.45,MT
319,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCFFLA0050,52.15,MT
320,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCFNLA0050,62.5,MT
321,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCNTLI1200,1.2,MT
322,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCTFLA0050,85.0,MT
323,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGBCTNLA0050,187.65,MT
324,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGDSDOLA0050,850.8,MT
325,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGDSDOLA1300,269.1,MT
326,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGDSEXLI0050,131.85,MT
327,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGDSEXLI1300,20.8,MT
328,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGDSSILA0050,198.0,MT
329,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSDOLA0050,436.55,MT
330,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSDTLA0050,313.6,MT
331,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSDTLA1000,78.0,MT
332,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSDTLI0050,23.7,MT
333,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSEXDT0050,200.0,MT
334,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSEXLI0750,58.5,MT
335,1110,W000001110,SUTRAPADA,,,W000000003,AMBERNATH,,LOR,4280.0,L1,FGLSLCLA1000,69.0,MT
336,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCAGLA0050,40.0,MT
337,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCANLA0050,66.35,MT
338,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCBCLA0025,21.125,MT
339,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCDSLA0050,270.45,MT
340,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCFFLA0050,52.15,MT
341,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCFNLA0050,62.5,MT
342,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCNTLI1200,1.2,MT
343,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCTFLA0050,85.0,MT
344,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGBCTNLA0050,187.65,MT
345,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGDSDOLA0050,850.8,MT
346,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGDSDOLA1300,269.1,MT
347,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGDSEXLI0050,131.85,MT
348,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGDSEXLI1300,20.8,MT
349,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGDSSILA0050,198.0,MT
350,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSDOLA0050,436.55,MT
351,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSDTLA0050,313.6,MT
352,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSDTLA1000,78.0,MT
353,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSDTLI0050,23.7,MT
354,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSEXDT0050,200.0,MT
355,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSEXLI0750,58.5,MT
356,1110,W000001110,SUTRAPADA,,,E000000062,AMLAI,,LOR,5605.0,L1,FGLSLCLA1000,69.0,MT
357,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCAGLA0050,40.0,MT
358,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCANLA0050,66.35,MT
359,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCBCLA0025,21.125,MT
360,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCDSLA0050,270.45,MT
361,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCFFLA0050,52.15,MT
362,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCFNLA0050,62.5,MT
363,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCNTLI1200,1.2,MT
364,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCTFLA0050,85.0,MT
365,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGBCTNLA0050,187.65,MT
366,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGDSDOLA0050,850.8,MT
367,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGDSDOLA1300,269.1,MT
368,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGDSEXLI0050,131.85,MT
369,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGDSEXLI1300,20.8,MT
370,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGDSSILA0050,198.0,MT
371,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSDOLA0050,436.55,MT
372,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSDTLA0050,313.6,MT
373,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSDTLA1000,78.0,MT
374,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSDTLI0050,23.7,MT
375,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSEXDT0050,200.0,MT
376,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSEXLI0750,58.5,MT
377,1110,W000001110,SUTRAPADA,,,W000000005,AMRAVATI,,LOR,4455.0,L1,FGLSLCLA1000,69.0,MT
378,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCAGLA0050,40.0,MT
379,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCANLA0050,66.35,MT
380,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCBCLA0025,21.125,MT
381,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCDSLA0050,270.45,MT
382,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCFFLA0050,52.15,MT
383,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCFNLA0050,62.5,MT
384,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCNTLI1200,1.2,MT
385,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCTFLA0050,85.0,MT
386,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGBCTNLA0050,187.65,MT
387,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGDSDOLA0050,850.8,MT
388,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGDSDOLA1300,269.1,MT
389,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGDSEXLI0050,131.85,MT
390,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGDSEXLI1300,20.8,MT
391,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGDSSILA0050,198.0,MT
392,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSDOLA0050,436.55,MT
393,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSDTLA0050,313.6,MT
394,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSDTLA1000,78.0,MT
395,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSDTLI0050,23.7,MT
396,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSEXDT0050,200.0,MT
397,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSEXLI0750,58.5,MT
398,1110,W000001110,SUTRAPADA,,,N000000006,AMRITSAR,,LOR,5280.0,L1,FGLSLCLA1000,69.0,MT
399,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCAGLA0050,40.0,MT
400,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCANLA0050,66.35,MT
401,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCBCLA0025,21.125,MT
402,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCDSLA0050,270.45,MT
403,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCFFLA0050,52.15,MT
404,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCFNLA0050,62.5,MT
405,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCNTLI1200,1.2,MT
406,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCTFLA0050,85.0,MT
407,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGBCTNLA0050,187.65,MT
408,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGDSDOLA0050,850.8,MT
409,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGDSDOLA1300,269.1,MT
410,1110,W000001110,SUTRAPADA,,,N000000157,AMROHA,,LOR,5230.0,L1,FGDSEXLI0050,131.85,MT
